loss
7.488910675048828
6.534282684326172
5.827976703643799
5.2306342124938965
4.645132541656494
4.022706985473633
3.4170219898223877
2.890003204345703
2.453355550765991
2.108743906021118
1.827695369720459
1.5967237949371338
1.4102598428726196
1.2502256631851196
1.1216022968292236
1.0199434757232666
0.9335037469863892
0.8576634526252747
0.7961335778236389
0.7437778115272522
0.7051694989204407
0.669146716594696
0.6352463960647583
0.609316885471344
0.5889281630516052
0.5678586363792419
0.5525380373001099
0.5385190844535828
0.5267904996871948
0.513677716255188
0.5071417093276978
0.5005984306335449
0.49714159965515137
0.49249517917633057
0.4880560040473938
