loss
7.0826897621154785
7.013943672180176
6.967510223388672
6.906987190246582
6.791131973266602
6.618900775909424
6.422457695007324
6.213558673858643
5.984344005584717
5.7363080978393555
5.478595733642578
5.213454246520996
4.949307918548584
4.687649726867676
4.432600021362305
4.1850786209106445
3.947988510131836
3.7232930660247803
3.5063295364379883
3.3085520267486572
3.126646041870117
2.9572255611419678
2.8103742599487305
2.6756374835968018
2.5439186096191406
2.4317493438720703
2.3232839107513428
2.228991746902466
2.1369292736053467
2.0528125762939453
1.9693471193313599
1.896079659461975
1.8275246620178223
1.7549686431884766
1.6917575597763062
